company,specific_location,REF,review_date,cocoa_percentage,company_location,rating,bean_type,general_location,lon,lat
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70%,Colombia,3.0,Forastero (Nacional),Colombia,-72.9088133,4.099917
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53%,Colombia,2.0,Forastero (Nacional),Colombia,-72.9088133,4.099917
Santander (Compania Nacional),Colombian,32,2006,65%,Colombia,3.0,Forastero (Nacional),Colombia,-72.9088133,4.099917
Santander (Compania Nacional),Colombian Dark,32,2006,70%,Colombia,4.0,Forastero (Nacional),Colombia,-72.9088133,4.099917
Santome,Sao Tome,761,2011,70%,France,2.75,Forastero,Sao Tome,6.7313031,0.3389242
Scharffen Berger,San Juan de Cheni,959,2012,78%,U.S.A.,4.0, ,Peru,-75.0458515,-6.8699697
Scharffen Berger,Markham Valley,781,2011,68%,U.S.A.,3.75, ,Papua New Guinea,144.2489081,-5.6816069
Scharffen Berger,Camahogne,464,2010,68%,U.S.A.,3.5,Trinitario,Grenada,-61.6904045,12.1360374
Scharffen Berger,Amina,464,2010,65%,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,46.4416422,-18.9249604
Scharffen Berger,Tome Acu,336,2009,68%,U.S.A.,3.75, ,Brazil,-53.2,-10.3333333
Scharffen Berger,Asante,336,2009,65%,U.S.A.,4.0,Forastero,Ghana,-1.0800271,8.0300284
Scharffen Berger,Ben Tre,445,2009,72%,U.S.A.,3.75,Trinitario,Vietnam,108.4265113,13.2904027
Scharffen Berger,Finisterra,227,2008,72%,U.S.A.,3.0,Blend,"Ven., Trinidad, Mad.",11.3641837,45.3872565
Scharffen Berger,Las Islas,117,2007,72%,U.S.A.,3.0,Blend,Carribean(DR/Jam/Tri),0,0
Scharffen Berger,Nibby,135,2007,62%,U.S.A.,3.0, , ,0,0
Scharffen Berger,Cuyagua,135,2007,75%,U.S.A.,3.75, ,Venezuela,-66.1109318,8.0018709
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75%,U.S.A.,3.0,Blend,Carribean,-123.13069097803378,49.2866851
Scharffen Berger,Extra Dark,15,2006,82%,U.S.A.,2.0, , ,0,0
Scharffen Berger,Bittersweet,15,2006,70%,U.S.A.,3.5,Blend, ,0,0
Scharffen Berger,Kumasi Sambirano,40,2006,68%,U.S.A.,2.0,Blend,Ghana & Madagascar,-1.6468199242026074,6.665573
Scharffen Berger,Jamaica a l'ancienne,56,2006,70%,U.S.A.,2.0,Trinitario,Jamaica,-77.3947693,18.1850507
Scharffen Berger,Semisweet,56,2006,62%,U.S.A.,3.0,Blend, ,0,0
Seaforth,Dominican Republic,1658,2015,70%,U.K.,2.75, ,Domincan Republic,0,0
Seaforth,Grenada,1658,2015,70%,U.K.,2.75, ,Grenada,-61.6904045,12.1360374
Shark Mountain,Jamaica,1450,2015,72%,U.S.A.,3.25,Trinitario,Jamaica,-77.3947693,18.1850507
Shark Mountain,Papua New Guinea,1450,2015,73%,U.S.A.,3.5,Forastero,Papua New Guinea,144.2489081,-5.6816069
Shark Mountain,Cuyagua,1466,2015,77%,U.S.A.,2.75,Criollo,Venezuela,-66.1109318,8.0018709
Shark Mountain,ROIG,1466,2015,74%,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,-70.3028026,19.0974031
Shark Mountain,Ecuador,1335,2014,75%,U.S.A.,3.0,Trinitario,Ecuador,-79.3666965,-1.3397668
Shark Mountain,"Belize, 2013",1335,2014,72%,U.S.A.,3.25,"Criollo, Trinitario",Belize,-88.7600927,16.8259793
Shark's,Hilo,713,2011,73%,U.S.A.,2.0, ,Hawaii,-155.42837009716908,19.593801499999998
Shark's,"Hilo, w/ added cocoa butter",721,2011,73%,U.S.A.,2.5, ,Hawaii,-155.42837009716908,19.593801499999998
Shattel,Tingo Maria,1884,2016,70%,Peru,3.25, ,Peru,-75.0458515,-6.8699697
Shattell,Porcelana,757,2011,75%,Peru,3.5,Criollo,Peru,-75.0458515,-6.8699697
Sibu,Oro,1586,2015,82%,Costa Rica,3.25, ,Costa Rica,-84.0739102,10.2735633
Sibu,Oscuro,1586,2015,70%,Costa Rica,3.5, ,Costa Rica,-84.0739102,10.2735633
Sibu Sura,Peru,911,2012,70%,U.S.A.,2.5, ,Peru,-75.0458515,-6.8699697
Silvio Bessone,Maya Belize,717,2011,67%,Italy,3.0,Criollo,Belize,-88.7600927,16.8259793
Silvio Bessone,"Trintade, Sao Tome",725,2011,65%,Italy,3.25,Forastero,Sao Tome,6.7313031,0.3389242
Silvio Bessone,"Bahia, Scavina",729,2011,60%,Italy,3.25,Trinitario,Brazil,-53.2,-10.3333333
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68%,Italy,3.0,"Criollo, Trinitario",Colombia,-72.9088133,4.099917
Sirene,Wild Bolivia,1788,2016,73%,Canada,3.5, ,Bolivia,-64.9912286,-17.0568696
Sirene,Kokoa Kamili Coop,1856,2016,73%,Canada,3.5, ,Tanzania,35.7878438,-6.5247123
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73%,Canada,3.75, ,Ecuador,-79.3666965,-1.3397668
Sirene,"Somia Plantation, 2012",1502,2015,100%,Canada,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100%,Canada,3.0, ,Ecuador,-79.3666965,-1.3397668
Sirene,Lachua w/ cane sugar,1614,2015,73%,Canada,3.0, ,Guatemala,-89.8988087,15.6356088
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73%,Canada,3.25, ,Guatemala,-89.8988087,15.6356088
Sirene,Pisa,1650,2015,73%,Canada,3.25, ,Haiti,-72.3570972,19.1399952
Sirene,"Somia Plantation, 2012",1339,2014,67%,Canada,3.75,Trinitario,Madagascar,46.4416422,-18.9249604
Sirene,"Somia Plantation, 2012",1339,2014,73%,Canada,3.75,Trinitario,Madagascar,46.4416422,-18.9249604
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73%,Canada,3.75, ,Ecuador,-79.3666965,-1.3397668
Sjolinds,Ghana,1454,2015,70%,U.S.A.,2.75,Forastero,Ghana,-1.0800271,8.0300284
Sjolinds,Nicaragua,1462,2015,72%,U.S.A.,3.0, ,Nicaragua,-85.2936911,12.6090157
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70%,Australia,3.5, ,Dominican Republic,-70.3028026,19.0974031
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70%,Australia,3.75,Criollo,Venezuela,-66.1109318,8.0018709
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70%,Australia,4.0,Criollo,Ecuador,-79.3666965,-1.3397668
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70%,Australia,3.75, ,Belize,-88.7600927,16.8259793
"Smooth Chocolator, The",Tien Giang,1864,2016,70%,Australia,3.0,Trinitario,Vietnam,108.4265113,13.2904027
"Smooth Chocolator, The",Australia,1864,2016,67%,Australia,3.75, ,Australia,134.755,-24.7761086
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70%,Australia,3.25, ,Guatemala,-89.8988087,15.6356088
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65%,Australia,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70%,Australia,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67%,Australia,3.75, ,Tanzania,35.7878438,-6.5247123
"Smooth Chocolator, The",San Juan Estate,1622,2015,70%,Australia,3.75,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
"Smooth Chocolator, The",Camino Verde,1622,2015,72%,Australia,4.0, ,Ecuador,-79.3666965,-1.3397668
"Smooth Chocolator, The",Bolivia,1626,2015,72%,Australia,2.75, ,Bolivia,-64.9912286,-17.0568696
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65%,Australia,3.5, ,Papua New Guinea,144.2489081,-5.6816069
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67%,Australia,3.0,Forastero (Nacional),Peru,-75.0458515,-6.8699697
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70%,Australia,3.75,Trinitario,Venezuela,-66.1109318,8.0018709
Snake & Butterfly,Ghana,693,2011,67%,U.S.A.,1.5,Forastero,Ghana,-1.0800271,8.0300284
Snake & Butterfly,Madagascar,502,2010,68%,U.S.A.,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Snake & Butterfly,Ecuador,502,2010,68%,U.S.A.,3.25, ,Ecuador,-79.3666965,-1.3397668
Sol Cacao,"Ecuador, Batch 1",1812,2016,70%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
Sol Cacao,Madagascar,1518,2015,72%,U.S.A.,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68%,U.K.,2.75,Forastero (Nacional),Peru,-75.0458515,-6.8699697
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85%,U.K.,2.75, ,Domincan Republic,0,0
Solomons Gold,Solomon Island,1792,2016,70%,New Zealand,3.25, ,Solomon Islands,159.1070693851845,-8.7053941
Solomons Gold,Solomon Island w/ nibs,1796,2016,75%,New Zealand,3.25, ,Solomon Islands,159.1070693851845,-8.7053941
Solstice,Bundibugyo,1335,2014,70%,U.S.A.,3.0,"Forastero, Trinitario",Uganda,32.2166578,1.5333554
Solstice,Sambirano,1157,2013,70%,U.S.A.,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Solstice,Amazonas,1157,2013,70%,U.S.A.,3.0, ,Venezuela,-66.1109318,8.0018709
Solstice,Bolivia,1161,2013,70%,U.S.A.,3.25, ,Bolivia,-64.9912286,-17.0568696
Solstice,San Martin,1161,2013,70%,U.S.A.,3.25, ,Peru,-75.0458515,-6.8699697
Solstice,Wasatch,1161,2013,70%,U.S.A.,3.5,Blend, ,0,0
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62%,Canada,3.5, ,Domincan Republic,0,0
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70%,Canada,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
Soma,"Bahia Black, batch bra50722.1",1828,2016,70%,Canada,3.5,Forastero (Parazinho),Brazil,-53.2,-10.3333333
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75%,Canada,3.75, ,"Ven.,Ecu.,Peru,Nic.",0,0
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70%,Canada,3.75,Trinitario,Nicaragua,-85.2936911,12.6090157
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70%,Canada,4.0,Trinitario,Vietnam,108.4265113,13.2904027
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70%,Canada,3.25, ,Ecuador,-79.3666965,-1.3397668
Soma,CSB Chama,1594,2015,70%,Canada,3.5,Criollo,Venezuela,-66.1109318,8.0018709
Soma,Porcelana,1594,2015,75%,Canada,4.0, ,Venezuela,-66.1109318,8.0018709
Soma,"La Tronca, Matagalpa",1227,2014,70%,Canada,3.5, ,Nicaragua,-85.2936911,12.6090157
Soma,Maranon Canyon,1259,2014,70%,Canada,3.75,Forastero (Nacional),Peru,-75.0458515,-6.8699697
Soma,La Dalia,1307,2014,70%,Canada,3.25,Trinitario,Nicaragua,-85.2936911,12.6090157
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80%,Canada,3.5,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70%,Canada,3.75,Forastero (Amelonado),Vanuatu,168.1069154,-16.5255069
Soma,Little Big Man,1339,2014,70%,Canada,3.25,Blend,Madagascar & Ecuador,-80.213825,-3.4846556
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77%,Canada,3.75,Trinitario,Dominican Republic,-70.3028026,19.0974031
Soma,Java,1030,2013,70%,Canada,3.25,Criollo,Indonesia,117.8902853,-2.4833826
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70%,Canada,2.75,Criollo,Peru,-75.0458515,-6.8699697
Soma,"Sangre Grande P., Trinidad",1073,2013,70%,Canada,3.75,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Soma,Chef's Blend,1077,2013,70%,Canada,3.25, , ,0,0
Soma,Patanemo,1077,2013,70%,Canada,3.75,Criollo,Venezuela,-66.1109318,8.0018709
Soma,Crazy 88,1077,2013,88%,Canada,4.0, ,"Guat., D.R., Peru, Mad., PNG",0,0
Soma,"Maracaibo, El Vigia",1077,2013,70%,Canada,4.0,Criollo,Venezuela,-66.1109318,8.0018709
Soma,Equator,1081,2013,67%,Canada,4.0, ,"Peru, Dom. Rep",-73.2429565,-3.7291572
Soma,Orinoco,1173,2013,70%,Canada,3.25,Forastero,Venezuela,-66.1109318,8.0018709
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70%,Canada,4.0,Trinitario,Jamaica,-77.3947693,18.1850507
Soma,Noula Coop,817,2012,70%,Canada,3.25, ,Haiti,-72.3570972,19.1399952
Soma,O'ahu,833,2012,70%,Canada,3.75, ,Hawaii,-155.42837009716908,19.593801499999998
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70%,Canada,4.0,Blend,"Dom. Rep., Madagascar",0,0
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70%,Canada,4.0,Blend,"Gre., PNG, Haw., Haiti, Mad",0,0
Soma,Cahabon Region,951,2012,70%,Canada,3.5,Trinitario,Guatemala,-89.8988087,15.6356088
Soma,Carenero Superior,951,2012,70%,Canada,3.75,Trinitario,Venezuela,-66.1109318,8.0018709
Soma,Eastern Promises,967,2012,70%,Canada,3.5,Blend,"Mad., Java, PNG",0,0
Soma,Papua New Guinea,983,2012,85%,Canada,3.5,Trinitario,Papua New Guinea,144.2489081,-5.6816069
Soma,"Grenada, Black Science",676,2011,70%,Canada,2.75,Trinitario,Grenada,-61.6904045,12.1360374
Soma,"Alto Beni, Wild Bolivian",676,2011,70%,Canada,3.5,Nacional,Bolivia,-64.9912286,-17.0568696
Soma,Peruvian,676,2011,64%,Canada,4.0, ,Peru,-75.0458515,-6.8699697
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70%,Canada,4.0,,"Ven, Bolivia, D.R.",0,0
Soma,"Elvesia P., Black Science",682,2011,70%,Canada,3.75,Forastero,Dominican Republic,-70.3028026,19.0974031
Soma,Chuao,688,2011,70%,Canada,3.5,Criollo,Venezuela,-66.1109318,8.0018709
Soma,Black Science Blend 1,607,2010,70%,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru",-73.03997851904553,-36.826865749999996
Soma,Hispaniola,377,2009,70%,Canada,3.0,Forastero,Dominican Republic,-70.3028026,19.0974031
Soma,Africa,377,2009,70%,Canada,3.5,Forastero,Ghana,-1.0800271,8.0300284
Soma,Conacado,387,2009,70%,Canada,3.0,Trinitario,Dominican Republic,-70.3028026,19.0974031
Soma,Papua New Guinea,387,2009,70%,Canada,3.5,Trinitario,Papua New Guinea,144.2489081,-5.6816069
Soma,Madagascar,387,2009,70%,Canada,3.75,Criollo,Madagascar,46.4416422,-18.9249604
Soma,Ocumare,387,2009,70%,Canada,3.75,Criollo,Venezuela,-66.1109318,8.0018709
Somerville,Nicaragua,1367,2014,70%,U.S.A.,3.25, ,Nicaragua,-85.2936911,12.6090157
Somerville,"Hawaiian, Big Island",1395,2014,70%,U.S.A.,3.5, ,Hawaii,-155.42837009716908,19.593801499999998
Soul,Dominican Republic,1932,2017,70%,Canada,3.25, ,Dominican Republic,-70.3028026,19.0974031
Soul,Madagascar,1936,2017,70%,Canada,3.5, ,Madagascar,46.4416422,-18.9249604
Soul,Venezuela,1936,2017,75%,Canada,3.5, ,Venezuela,-66.1109318,8.0018709
Soul,Ecuador,1936,2017,75%,Canada,3.25, ,Ecuador,-79.3666965,-1.3397668
Soul,Papua New Guinea,1936,2017,77%,Canada,3.25, ,Papua New Guinea,144.2489081,-5.6816069
Soul,Tanzania,1940,2017,80%,Canada,3.5, ,Tanzania,35.7878438,-6.5247123
Spagnvola,AgroCriso Plantation,793,2012,70%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
Spagnvola,AgroCriso Plantation,793,2012,80%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
Spagnvola,AgroCriso Plantation,793,2012,75%,U.S.A.,3.25, ,Dominican Republic,-70.3028026,19.0974031
Spencer,Dominican Republic,1932,2017,70%,U.S.A.,3.75, ,Dominican Republic,-70.3028026,19.0974031
Spencer,Ecuador,1932,2017,70%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
Spencer,Peru,1932,2017,70%,U.S.A.,2.75, ,Peru,-75.0458515,-6.8699697
Spencer,"Dominican Republic, lot D82R",1792,2016,70%,Australia,3.5, ,Domincan Republic,0,0
Spencer,"Ecuador, lot E432314L",1792,2016,70%,Australia,3.75, ,Ecuador,-79.3666965,-1.3397668
Spencer,"Madagascar, lot M0403R",1792,2016,70%,Australia,3.75, ,Madagascar,46.4416422,-18.9249604
Spencer,Malekula Island,1434,2014,72%,Australia,2.75,Trinitario,Vanuatu,168.1069154,-16.5255069
Sprungli (Felchlin),Alto Beni,1057,2013,70%,Switzerland,3.0,Criollo,Bolivia,-64.9912286,-17.0568696
SRSLY,Dominican Republic,1113,2013,70%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
SRSLY,Dominican Republic,1121,2013,84%,U.S.A.,2.25, ,Dominican Republic,-70.3028026,19.0974031
Starchild,"Bolivar, Arriba",1634,2015,70%,U.S.A.,3.0,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Starchild,Hispaniola,1692,2015,70%,U.S.A.,3.0, ,Domincan Republic,0,0
Starchild,Cacao Verapaz,1692,2015,70%,U.S.A.,3.0, ,Guatemala,-89.8988087,15.6356088
Starchild,Rio Tuma,1692,2015,70%,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,-85.2936911,12.6090157
Starchild,Sambirano Valley,1696,2015,70%,U.S.A.,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68%,Switzerland,2.75,Trinitario,Brazil,-53.2,-10.3333333
Stella (aka Bernrain),India,729,2011,72%,Switzerland,3.25, ,India,78.6677428,22.3511148
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
StRita Supreme,"Samar, East Visayas region",939,2012,65%,U.S.A.,2.5, ,Philippines,122.7312101,12.7503486
StRita Supreme,"Samar, East Visayas region",943,2012,70%,U.S.A.,2.5, ,Philippines,122.7312101,12.7503486
StRita Supreme,"Samar, East Visayas region",943,2012,75%,U.S.A.,2.75, ,Philippines,122.7312101,12.7503486
Sublime Origins,Sambirano,1157,2013,67%,U.S.A.,2.75,Trinitario,Madagascar,46.4416422,-18.9249604
Sublime Origins,Moho Valley,1157,2013,78%,U.S.A.,3.25,Trinitario,Belize,-88.7600927,16.8259793
Summerbird,Peru,1800,2016,61%,Denmark,2.5,"Criollo, Trinitario",Peru,-75.0458515,-6.8699697
Summerbird,Peru,1800,2016,71%,Denmark,3.0,"Criollo, Trinitario",Peru,-75.0458515,-6.8699697
Suruca Chocolate,Venezuela,1796,2016,70%,Venezuela,2.75, ,Venezuela,-66.1109318,8.0018709
Suruca Chocolate,Venezuela,1796,2016,60%,Venezuela,3.0, ,Venezuela,-66.1109318,8.0018709
Svenska Kakaobolaget,Sri Lanka,1618,2015,70%,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,80.7137847,7.5554942
Szanto Tibor,Nacional,1668,2015,70%,Hungary,3.25, ,Ecuador,-79.3666965,-1.3397668
Szanto Tibor,Baracoa,1704,2015,88%,Hungary,3.25,Trinitario,Cuba,-80.8328748,23.0131338
Szanto Tibor,Ambolikapiky,1704,2015,70%,Hungary,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Szanto Tibor,"Winak, Sumaco",1704,2015,70%,Hungary,3.75,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70%,Hungary,3.25,Trinitario,Vietnam,108.4265113,13.2904027
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70%,Hungary,3.5,Forastero (Parazinho),Brazil,-53.2,-10.3333333
Szanto Tibor,Porcelana,1263,2014,70%,Hungary,3.5,Criollo,Venezuela,-66.1109318,8.0018709
Szanto Tibor,Baracoa,1263,2014,70%,Hungary,3.75,Trinitario,Cuba,-80.8328748,23.0131338
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar,46.4416422,-18.9249604
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar,46.4416422,-18.9249604
Szanto Tibor,Cacao Blanco,1193,2013,70%,Hungary,3.25, ,Nicaragua,-85.2936911,12.6090157
Szanto Tibor,Santo Domingo,939,2012,70%,Hungary,3.25, ,Dominican Republic,-70.3028026,19.0974031
Szanto Tibor,Millot Plantation,939,2012,70%,Hungary,3.25, ,Madagascar,46.4416422,-18.9249604
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70%,Hungary,3.75, ,Peru,-75.0458515,-6.8699697
Szanto Tibor,Crudo,761,2011,70%,Hungary,3.0, ,Venezuela,-66.1109318,8.0018709
Tabal,Costa Rica,1101,2013,70%,U.S.A.,2.75, ,Costa Rica,-84.0739102,10.2735633
Tabal,Dominican Republic,1101,2013,70%,U.S.A.,2.75, ,Dominican Republic,-70.3028026,19.0974031
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70%,U.S.A.,2.5, ,Mexico,-100.000037,22.5000485
Tabal,Peru,1105,2013,70%,U.S.A.,3.0, ,Peru,-75.0458515,-6.8699697
Tablette (aka Vanillabeans),Colombia,1450,2015,70%,Japan,3.0, ,Colombia,-72.9088133,4.099917
Tablette (aka Vanillabeans),Papua,1450,2015,62%,Japan,3.25, ,Papua New Guinea,144.2489081,-5.6816069
Tablette (aka Vanillabeans),Vietnam,1450,2015,60%,Japan,3.25,Trinitario,Vietnam,108.4265113,13.2904027
Tablette (aka Vanillabeans),Trinidad,1680,2015,77%,Japan,2.75,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70%,Suriname,3.25,Trinitario,Suriname,-56.0771187,4.1413025
Taza,Belize,1271,2014,68%,U.S.A.,3.0,Trinitario,Belize,-88.7600927,16.8259793
Taza,Alto Beni,785,2011,87%,U.S.A.,3.25, ,Bolivia,-64.9912286,-17.0568696
Taza,Chiapan,451,2009,75%,U.S.A.,2.75, ,Mexico,-100.000037,22.5000485
Taza,"Dark, Stone Ground",180,2007,70%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
TCHO,West Africa,1716,2016,62%,U.S.A.,2.0,Forastero,West Africa,-0.20012477770047185,5.6343285000000005
TCHO,Peru- Ecuador,915,2012,99%,U.S.A.,3.25, ,"Peru, Ecuador",-79.0214238,-2.9007363
TCHO,TCHOPro 60.5,387,2009,60%,U.S.A.,2.75, , ,0,0
TCHO,TCHOPro 68,387,2009,68%,U.S.A.,3.0, , ,0,0
TCHO,Chocolatey-beta,199,2008,70%,U.S.A.,2.5,Forastero,Ghana,-1.0800271,8.0300284
TCHO,Fruity-beta,280,2008,70%,U.S.A.,2.5, ,Peru,-75.0458515,-6.8699697
TCHO,Citrus-beta,280,2008,70%,U.S.A.,2.75, ,Madagascar,46.4416422,-18.9249604
TCHO,Nutty-beta,284,2008,70%,U.S.A.,2.5, ,Peru,-75.0458515,-6.8699697
Tejas,Concepcion,801,2012,70%,U.S.A.,2.75, ,Madagascar,46.4416422,-18.9249604
Tejas,Bayou Blend,801,2012,70%,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG",0,0
Tejas,Aranama,805,2012,70%,U.S.A.,3.0, ,Papua New Guinea,144.2489081,-5.6816069
Tejas,Presidio,805,2012,70%,U.S.A.,3.5, ,Dominican Republic,-70.3028026,19.0974031
Tejas,"La Bahia, w/ cane juice",817,2012,70%,U.S.A.,3.25, ,Ecuador,-79.3666965,-1.3397668
Tejas,Capistrano,821,2012,70%,U.S.A.,2.0, ,Peru,-75.0458515,-6.8699697
Tejas,"La Bahia, w/ cane sugar",825,2012,70%,U.S.A.,3.25, ,Ecuador,-79.3666965,-1.3397668
Tejas,San Jose,829,2012,70%,U.S.A.,2.75, ,Bolivia,-64.9912286,-17.0568696
Tejas,Capistrano*,829,2012,70%,U.S.A.,3.0, ,Madagascar,46.4416422,-18.9249604
Tejas,Espada,833,2012,70%,U.S.A.,3.25, ,Mexico,-100.000037,22.5000485
Tejas,Espada,967,2012,70%,U.S.A.,2.75, ,Brazil,-53.2,-10.3333333
Tejas,Concepcion*,971,2012,80%,U.S.A.,3.0, ,Venezuela,-66.1109318,8.0018709
Tejas,San Jose,971,2012,67%,U.S.A.,3.25, ,Bolivia,-64.9912286,-17.0568696
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70%,U.S.A.,3.5,Forastero (Parazinho),Brazil,-53.2,-10.3333333
Terroir,Peru,1478,2015,70%,U.S.A.,2.75, ,Peru,-75.0458515,-6.8699697
Terroir,Belize,1478,2015,70%,U.S.A.,3.75,Trinitario,Belize,-88.7600927,16.8259793
Terroir,Madagascar,1478,2015,70%,U.S.A.,3.75,Trinitario,Madagascar,46.4416422,-18.9249604
Terroir,Ecuador,1482,2015,70%,U.S.A.,3.25, ,Ecuador,-79.3666965,-1.3397668
Terroir,Oko Caribe,1554,2015,70%,U.S.A.,3.5, ,Domincan Republic,0,0
Terroir,Guatemala,1558,2015,70%,U.S.A.,3.75,Trinitario,Guatemala,-89.8988087,15.6356088
Terroir,Ecuador,1323,2014,77%,U.S.A.,3.25, ,Ecuador,-79.3666965,-1.3397668
Terroir,Madagascar,1323,2014,67%,U.S.A.,3.75,Trinitario,Madagascar,46.4416422,-18.9249604
Terroir,Uganda,1323,2014,73%,U.S.A.,3.75,Forastero,Uganda,32.2166578,1.5333554
The Barn,Peru,1614,2015,70%,Sweden,3.0, ,Peru,-75.0458515,-6.8699697
Theo,Congo w/ nibs,903,2012,65%,U.S.A.,3.25,Forastero,Congo,15.6419155,-0.7264327
Theo,Madagascar,162,2007,65%,U.S.A.,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
Theo,Ivory Coast,184,2007,75%,U.S.A.,2.5, ,Ivory Coast,-5.5679458,7.9897371
Theo,"Ghana, Kumasi",184,2007,84%,U.S.A.,3.0,Forastero,Ghana,-1.0800271,8.0300284
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91%,U.S.A.,2.0,Blend,Venezuela,-66.1109318,8.0018709
Theo,"Ghana, Panama, Ecuador",188,2007,75%,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador",0,0
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70%,Japan,3.25, ,Peru,-75.0458515,-6.8699697
Timo A. Meyer,"Belize, med roast",1836,2016,72%,Germany,3.75,"Trinitario, TCGA",Belize,-88.7600927,16.8259793
To'ak (Ecuatoriana),Manabi,1418,2014,81%,Ecuador,3.25,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
